,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
332,95000000,1996,tt0325703,en,Lara Croft Tomb Raider: The Cradle of Life,13.076349,2003-07-21,156505388,117.0,5.5,2467,Tomb Raider Collection,"'Paramount Pictures', 'Toho-Towa', 'Mutual Film Company', 'Lawrence Gordon Productions', 'British Broadcasting Corporation (BBC)', 'October Pictures', 'Eidos Interactive'","'United States of America', 'Germany', 'Japan', 'United Kingdom'","'Action', 'Adventure', 'Fantasy', 'Thriller'",2.0341382181515404,1998-07-04 18:39:56,"'riddle', 'treasure', 'medallion', 'kenia', 'alexander the great', ""pandora's box"", 'chinese mafia', 'treasure hunt', 'hong kong', 'archaeologist', 'based on video game', 'archeology\xa0'"
333,0,4984,tt0070915,en,White Lightning,2.580493,1973-08-06,0,101.0,6.2,289531,Gator Collection,"'United Artists', 'Levy-Gardner-Laven'",'United States of America',"'Drama', 'Action', 'Crime'",3.45,2001-12-03 19:16:59,"'corruption', 'repayment', 'smuggling'"
334,55000000,8273,tt0328828,en,American Wedding,14.397139,2003-08-01,231449203,103.0,6.0,2806,American Pie Collection,"'Universal Pictures', 'Zide-Perry Productions', 'LivePlanet', 'Loumolo & Co.'",'United States of America',"'Comedy', 'Romance'",3.3615384615384616,2004-05-26 11:55:09,"'handcuffs', 'sister sister relationship', 'spanner', 'blow job', 'stag night', 'wedding'"
335,30000000,6466,tt0329101,en,Freddy vs. Jason,14.015739000000002,2003-08-15,114908830,97.0,5.8,9735,Friday the 13th Collection,"'New Line Cinema', 'Cecchi Gori Group Tiger Cinematografica', 'Avery Pix', 'Sean S. Cunningham Films', 'Crystal Lake Entertainment', 'WTC Productions', 'Yannix Technology Corporation'","'Canada', 'Italy', 'United States of America'",'Horror',3.5605381165919283,2003-06-04 16:07:27,"'murder', 'marijuana', 'teenager', 'bad dream'"
336,0,936,tt0057413,en,The Pink Panther,7.851263,1963-12-19,10878107,115.0,6.9,937,The Pink Panther (Original) Collection,"'United Artists', 'Mirisch G-E Productions'",'United States of America',"'Comedy', 'Crime'",3.9973474801061006,1996-08-16 09:35:08,"'slapstick', 'clouseau', 'pink panther', 'bumbling', 'clumsiness', 'police inspector'"
337,22000000,277,tt0320691,en,Underworld,20.624333,2003-09-19,95708457,121.0,6.6,2326,Underworld Collection,"'Lakeshore Entertainment', 'Laurinfilm', 'Subterranean Productions LLC', 'Subterranean Productions UK Ltd.', 'Underworld Produktions GmbH'","'Germany', 'Hungary', 'United Kingdom', 'United States of America'","'Fantasy', 'Action', 'Thriller'",3.3898244356861333,1996-03-03 14:45:44,"'budapest', 'subway', ""love of one's life"", 'vampire', 'bite', 'descendant', 'hostility', 'shootout', 'werewolf', 'blunt', 'fang vamp'"
338,30000000,24,tt0266697,en,Kill Bill: Vol. 1,25.261865,2003-10-10,180949000,111.0,7.7,2883,Kill Bill Collection,"'Miramax Films', 'A Band Apart', 'Super Cool ManChu'",'United States of America',"'Action', 'Crime'",3.180374548242252,1996-01-29 00:00:00,"'japan', 'coma', 'martial arts', 'kung fu', 'underworld', 'yakuza', 'sword', 'bride', 'revenge', 'gore', 'female yakuza', 'blood', 'wedding', 'samurai sword', 'part animation'"
339,48000000,4256,tt0306047,en,Scary Movie 3,11.142209,2003-10-24,220673217,84.0,5.8,4246,Scary Movie Collection,"'Dimension Films', 'Brad Grey Pictures'",'United States of America','Comedy',3.0722433460076046,2001-04-18 14:42:28,'horror spoof'
340,0,897,tt0048956,bn,অপরাজিত,2.80051,1956-10-11,170215,110.0,7.9,158391,The Apu Collection,'Epic Productions','India','Drama',3.6477151965993615,1996-09-05 17:16:24,"'based on novel', 'loss of mother', 'loss of father', 'varanasi', 'pneumonia', 'loss of husband', 'scholarship', 'india'"
341,0,224,tt0075902,pl,Człowiek z marmuru,2.78344,1977-02-25,0,165.0,5.8,457305,Man of Marble/Iron Collection,"'Film Polski Film Agency', 'Zespól Filmowy ""X""'",'Poland',"'Drama', 'History'",3.4358156418435817,1996-03-05 08:19:45,"'individual', 'polen'"
342,150000000,605,tt0242653,en,The Matrix Revolutions,15.368205,2003-11-05,424988211,129.0,6.4,2344,The Matrix Collection,"'Village Roadshow Pictures', 'NPV Entertainment', 'Silver Pictures', 'Warner Bros.'","'United States of America', 'Australia'","'Adventure', 'Action', 'Thriller', 'Science Fiction'",3.308572179858007,1996-07-15 06:49:11,"'saving the world', 'artificial intelligence', 'man vs machine', 'flying', 'philosophy', 'fortune teller', 'kung fu', 'underground world', 'killer robot', 'temple', 'subway', 'dream', 'sun', 'hero', 'fight', 'sunlight', 'computer virus', 'key', 'future', 'precognition', 'super computer', 'machine town', 'ying yang', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'rescue', 'mission', 'cyberpunk', 'woman director', 'yin yang', 'gnosticism'"
343,12000000,860,tt0086567,en,WarGames,8.321647,1983-06-03,79567667,114.0,7.0,151263,WarGames Collection,"'United Artists', 'Sherwood Productions'",'United States of America',"'Thriller', 'Science Fiction'",3.537275064267352,1996-07-07 06:00:45,"'video game', 'artificial intelligence', 'fbi', 'cold war', 'hacker', 'prosecution', 'norad', 'government', 'computer', 'nuclear threat'"
344,30000000,8010,tt0102034,en,Highlander II: The Quickening,8.032638,1991-01-30,15556340,91.0,4.5,8050,Highlander Collection,'Lamb Bear Entertainment',"'Argentina', 'France', 'United Kingdom'","'Action', 'Fantasy', 'Science Fiction'",3.6934156378600815,2004-05-14 17:21:26,"'new york', 'scotland', 'immortality'"
345,15000000,951,tt0099938,en,Kindergarten Cop,3.67003,1990-12-21,201957688,111.0,5.8,397444,Kindergarten Cop Collection,"'Imagine Entertainment', 'Universal Pictures'",'United States of America','Comedy',4.100112485939258,1996-08-16 09:32:29,"'crime fighter', 'cook', 'drug dealer', 'dying and death', 'kindergarten', 'kiss', 'police', 'teacher', 'children education'"
346,4500000,3176,tt0266308,ja,バトル・ロワイアル,12.701098,2000-12-16,25000000,114.0,7.3,16302,Battle Royale Collection,"'Nippon Shuppan Hanbai (Nippan) K.K.', 'GAGA', 'WoWow', 'AM Associates', 'Kobi Co.', 'MF Pictures'",'Japan',"'Drama', 'Thriller', 'Adventure'",3.4952299722011624,1999-12-21 20:42:11,"'island', 'television', 'survivor', 'soldier', 'battle', 'death', 'game of death', 'school class'"
347,0,1594,tt0058586,en,A Shot in the Dark,6.8728880000000006,1964-06-23,12368234,102.0,7.2,937,The Pink Panther (Original) Collection,"'United Artists', 'Mirisch Films Limited'","'United Kingdom', 'United States of America'","'Comedy', 'Crime'",3.667400073340668,1997-07-22 13:40:17,"'suspicion of murder', 'unskillfulness', 'pink panther'"
348,94000000,122,tt0167260,en,The Lord of the Rings: The Return of the King,29.324358,2003-12-01,1118888979,201.0,8.1,119,The Lord of the Rings Collection,"'WingNut Films', 'New Line Cinema'","'New Zealand', 'United States of America'","'Adventure', 'Fantasy', 'Action'",2.8624662907575384,1996-03-28 18:29:50,"'elves', 'orcs', 'middle-earth (tolkien)', 'based on novel', 'suspicion', 'bravery', 'war', 'honor', 'troll', 'brutality', 'violence', 'ghost', 'end of trilogy', 'quest', 'sword and sorcery'"
349,1000000,5205,tt0076578,en,Pumping Iron,5.866383,1977-01-18,0,85.0,7.0,245129,Pumping Iron Collection,'White Mountain Films','United States of America','Documentary',2.8785046728971966,2002-02-24 18:43:13,"'training', 'sport', 'gym', 'bodybuilding competition'"
350,13000000,1954,tt0289879,en,The Butterfly Effect,12.994939,2004-01-22,96060858,113.0,7.3,52749,The Butterfly Effect Collection,"'New Line Cinema', 'FilmEngine', 'Katalyst Films', 'BenderSpink', 'Province of British Columbia Production Services Tax Credit'","'Canada', 'United States of America'","'Science Fiction', 'Thriller'",3.7267862226017647,1998-07-02 21:39:27,"'amnesia', 'chaos theory', 'blackout', 'time travel', 'flashback'"
351,10000000,553,tt0276919,da,Dogville,9.808595,2003-05-19,16680836,178.0,7.6,1952,USA: Land of Opportunities Collection,"'Zentropa Entertainments', 'Danmarks Radio (DR)', 'Trollhättan Film AB', 'Memfis Film', 'France 3 Cinéma', 'Sveriges Television (SVT)', 'Yleisradio (YLE)', 'Arte France Cinéma', 'Slot Machine', 'Liberator Productions', 'Nederlandse Programma Stichting (NPS)', 'Isabella Films B.V.', 'WDR / Arte', 'Film i Väst', 'Pain Unlimited GmbH Filmproduktion', 'Something Else B.V.', 'Sigma Films', 'Zoma Films Ltd.', 'Norsk TV2 AS'","'Denmark', 'Finland', 'France', 'Germany', 'Italy', 'Netherlands', 'Norway', 'Sweden', 'United Kingdom'","'Crime', 'Drama', 'Thriller'",3.6939798302791775,1996-03-01 00:00:00,"'rape', 'bondage', 'refugee', 'mountain', 'village life', 'blackmail', 'american dream', 'bank robber', 'mountain village', 'exploitation', 'rocky mountains', 'woman martyr', 'physical work', 'wanted poster', 'forced labour', 'last judgment', 'slavery', 'recession', 'friendship', 'police', 'hoodlum'"
352,66000000,1487,tt0167190,en,Hellboy,13.206854000000002,2004-04-02,99318987,122.0,6.5,17235,Hellboy Collection,"'Columbia Pictures', 'Revolution Studios', 'Dark Horse Entertainment', 'Lawrence Gordon Productions', 'Starlite Films'",'United States of America',"'Fantasy', 'Action', 'Science Fiction'",3.130651945320715,1997-03-21 12:46:44,"'black magic', 'fistfight', 'cover-up', 'superhero', 'paranormal phenomena', 'narration from grave', 'demon', 'occult', 'combat photography', 'reanimated corpse', 'duringcreditsstinger'"
353,40000000,2122,tt0327247,en,The Whole Ten Yards,7.156060000000001,2004-04-07,26155781,98.0,5.5,103577,The Whole Nine/Ten Yards Collection,"'Cheyenne Enterprises', 'Franchise Pictures', 'MHF Zweite Academy Film', 'Eclipse Catering', 'Nine Yards Two Productions', 'Nine Yards Productions'",'United States of America',"'Comedy', 'Thriller', 'Crime'",2.634513274336283,1998-07-23 20:00:04,'hitman'
354,650000,923,tt0077402,en,Dawn of the Dead,19.24201,1978-09-02,55000000,127.0,7.4,261590,Living Dead Collection,"'Laurel Group', 'Dawn Associates'","'Italy', 'Japan', 'United States of America'",'Horror',4.094047047527605,1996-08-15 14:20:42,"'helicopter', 'news broadcast', 'materialism', 'machete', 'bite', 'chaos', 'martial law', 'state of emergency', 'rock gang', 'infection', 'army', 'biker', 'truck', 'gore', 'zombie', 'motorcycle gang', 'violence', 'store', 'mall', 'pittsburgh'"
355,30000000,393,tt0378194,en,Kill Bill: Vol. 2,21.533072,2004-04-16,152159461,136.0,7.7,2883,Kill Bill Collection,"'Miramax Films', 'A Band Apart', 'Super Cool ManChu'",'United States of America',"'Action', 'Crime', 'Thriller'",1.9161603888213847,1996-06-19 10:43:24,"'brother brother relationship', 'swordplay', 'katana', 'mother role', 'rage and hate', 'daughter', 'right and justice', 'single', 'aftercreditsstinger', 'duringcreditsstinger'"
356,160000000,7131,tt0338526,en,Van Helsing,12.643312,2004-05-05,300257475,132.0,6.0,109608,Van Helsing Collection,"'Universal Pictures', 'Stillking Films', 'Sommers Company, The'","'Czech Republic', 'United States of America'","'Horror', 'Adventure', 'Action'",3.2363636363636363,2003-12-01 00:17:09,"'transylvania', 'vatican', 'vampire', 'dracula', 'bite', 'frankenstein', 'werewolf', 'multiple monsters', 'van helsing', 'castles', 'mr. hyde'"
357,9500000,667,tt0062512,en,You Only Live Twice,10.359669,1967-06-12,111584787,117.0,6.5,645,James Bond Collection,'Eon Productions','United Kingdom',"'Action', 'Thriller', 'Adventure'",2.5680447889750218,1996-03-28 11:16:50,"'london england', 'japan', 'england', 'assassination', 'helicopter', 'vulkan', 'assassin', 'asia', 'secret identity', 'nasa', 'island', 'russia', 'missile', 'war ship', 'ninja fighter', 'secret base', 'secret mission', 'secret organization', 'secret intelligence service', 'phantom', 'villain', 'sumo ringer', 'volcano', 'funeral', 'space', 'soldier', 'killer', 'secret service', 'blast'"
358,27500000,700,tt0086034,en,Octopussy,10.619302,1983-06-05,187500000,131.0,6.2,645,James Bond Collection,'Eon Productions',"'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",3.2442396313364057,1996-03-30 10:49:04,"'atomic bomb', 'eastern block', 'crocodile', 'secret intelligence service', 'kgb', 'snake charmer', 'hot air balloon', 'east berlin', 'british secret service'"
359,0,1583,tt0258760,de,Lammbock,9.634205,2001-08-23,0,93.0,7.0,478442,Lammbock Collection,'Little Shark Entertainment GmbH','Germany','Comedy',2.7116788321167884,1997-07-12 21:26:30,"'hunter', 'father son relationship', 'judge', 'drug traffic', 'pizza delivery', 'law', 'joint', 'chaos', 'undercover agent', 'investigation', 'würzburg', 'marijuana', 'drug'"
360,3500000,26268,tt0060490,en,Harper,8.55931,1966-02-23,12000000,121.0,6.3,434270,Lew Harper Collection,'Warner Bros.','United States of America',"'Action', 'Drama', 'Thriller', 'Crime', 'Mystery'",3.4397590361445785,2009-12-21 02:16:48,"'private eye', 'lew harper'"
361,0,250,tt0180748,da,I Kina spiser de hunde,5.06264,1999-09-10,0,91.0,7.5,95891,In China They Eat Dogs Collection,'Steen Herdel Filmproduktion','Denmark',"'Action', 'Comedy', 'Crime'",3.0380539499036607,1996-03-13 19:26:31,"'brother brother relationship', 'denmark', 'robbery', 'bank', 'cook', 'donation', 'bread', 'explosive', 'nudity', 'chance', 'army', 'dark comedy', 'violence', 'poker game', 'bank robbery', 'hoodlum'"
362,150000000,809,tt0298148,en,Shrek 2,16.229860000000002,2004-05-19,919838758,93.0,6.7,2150,Shrek Collection,"'DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation'",'United States of America',"'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy'",2.8531855955678664,1996-07-15 20:15:56,"'prison', 'magic', 'liberation', 'honeymoon', 'parents-in-law', 'kingdom', 'enchantment', 'dancing scene', 'transformation', 'fairy-tale figure'"
363,130000000,673,tt0304141,en,Harry Potter and the Prisoner of Azkaban,28.460276,2004-05-31,789804554,141.0,7.7,1241,Harry Potter Collection,"'1492 Pictures', 'Heyday films', 'Warner Bros.'","'United Kingdom', 'United States of America'","'Adventure', 'Fantasy', 'Family'",2.754477552003855,1996-03-30 05:48:05,"'flying', 'traitor', 'magic', 'cutting the cord', 'child hero', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'griffon', 'black magic', 'time travel', 'best friend', 'werewolf', 'dark', 'muggle', 'aftercreditsstinger'"
364,105000000,2789,tt0296572,en,The Chronicles of Riddick,5.060352,2004-06-11,115772733,119.0,6.3,2794,The Chronicles of Riddick Collection,"'One Race Films', 'Radar Pictures'",'United States of America',"'Action', 'Science Fiction'",2.9041811846689893,1999-08-04 10:38:51,"'prison', 'dystopia', 'matter of life and death', 'outer space', 'intergalactic travel'"
365,50000000,8920,tt0356634,en,Garfield,10.003679,2004-06-10,200804534,80.0,5.2,86115,Garfield Collection,"'Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Twentieth Century Fox Animation'",'United States of America',"'Animation', 'Comedy', 'Family'",3.7307692307692313,2004-10-08 01:32:02,"'competition', 'moderator', 'lasagne', 'garfield'"
366,0,6081,tt0078163,en,Revenge of the Pink Panther,6.970037,1978-07-19,49579269,104.0,6.4,937,The Pink Panther (Original) Collection,"'United Artists', 'Jewel Productions', 'Pimlico Films', 'Sellers-Edwards productions'","'United Kingdom', 'United States of America'","'Action', 'Comedy', 'Crime', 'Thriller'",2.9915254237288136,2003-02-06 13:45:12,'inspector'
367,0,2330,tt0152930,fr,Taxi,7.668149,1998-04-04,268254,86.0,6.5,211721,Taxi Collection,"'ARP Sélection', 'Cofimage 9', 'TF1 Films Production', 'Canal+', 'EuropaCorp', 'Studio Image 4'",'France',"'Action', 'Comedy', 'Crime'",4.071012805587893,1998-11-12 21:02:44,"'taxi', 'marseille', 'taxi driver', 'pizza delivery', 'pizza boy', 'police officer', 'bank robbery'"
368,14500000,2334,tt0295721,fr,Taxi 3,5.892859,2003-01-29,65497208,82.0,5.5,211721,Taxi Collection,'Europa Corp','France',"'Action', 'Comedy'",3.1179525222551927,1998-11-06 19:46:07,"'robbery', 'santa claus', 'armor', 'disguise'"
369,200000000,558,tt0316654,en,Spider-Man 2,10.834506,2004-06-25,783766341,127.0,6.7,556,Spider-Man Collection,"'Columbia Pictures', 'Laura Ziskin Productions', 'Marvel Enterprises'",'United States of America',"'Action', 'Adventure', 'Fantasy'",2.8112582781456954,1996-06-29 16:19:03,"'dual identity', ""love of one's life"", 'pizza boy', 'marvel comic', 'sequel', 'superhero', 'doctor', 'scientist', 'tentacle', 'death', 'super villain'"
370,2700000,80,tt0381681,en,Before Sunset,7.0489570000000015,2004-02-10,15992615,80.0,7.6,123800,Before... Collection,"'Castle Rock Entertainment', 'Detour Film Production', 'Warner Independent Pictures (WIP)'",'United States of America',"'Drama', 'Romance'",3.7249163879598655,1996-03-28 08:55:52,"'paris', 'journalist', 'dialogue', 'talking', 'soulmates', 'walking', 'bookshop', ""love of one's life"", 'author'"
371,26000000,8699,tt0357413,en,Anchorman: The Legend of Ron Burgundy,10.33012,2004-07-09,90574188,94.0,6.7,93791,Anchorman Collection,'Apatow Productions','United States of America','Comedy',3.75,2004-07-12 05:14:53,"'journalism', 'sexism', 'ladder', 'panda', 'tv show in film', 'mustache', 'misogynist', 'newsroom', 'teleprompter', 'gang warfare', 'aftercreditsstinger', 'duringcreditsstinger', 'news spoof'"
372,75000000,2502,tt0372183,en,The Bourne Supremacy,20.40426,2004-07-23,288500217,108.0,7.2,31562,The Bourne Collection,"'Universal Pictures', 'The Kennedy/Marshall Company', 'Hypnotic', 'Motion Picture THETA Produktionsgesellschaft', 'Ludlum Entertainment'","'Germany', 'United States of America'","'Action', 'Drama', 'Thriller'",3.9781992057703217,1999-02-15 10:49:37,"'berlin', 'assassin', 'based on novel', 'amnesia', 'sniper', 'lie', 'sequel', 'suspense', 'on the run', 'shootout', 'espionage', 'violence', 'foot chase', 'car chase', 'exploding house', 'though guy', 'one against many', 'rail car', 'dark past', 'moscow', 'hand to hand combat'"
373,70000000,395,tt0370263,en,AVP: Alien vs. Predator,12.636205,2004-08-12,171183863,101.0,5.6,115762,AVP Collection,"'Impact Pictures', 'Studio Babelsberg', 'Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Stillking Films', 'Brandywine Productions', 'Lonlink Productions', 'Kut Productions', 'Inside Track Films', 'Charenton Productions Limited', 'Revolution Sun Studios'","'Canada', 'Czech Republic', 'Germany', 'United Kingdom', 'United States of America'","'Adventure', 'Science Fiction', 'Action'",2.861111111111111,1996-10-23 11:11:37,"'saving the world', 'predator', 'laserpointer', 'space marine', 'pyramid', 'praise', 'alien', 'xenomorph'"
374,45000000,1577,tt0318627,en,Resident Evil: Apocalypse,7.850797,2004-09-10,129394835,94.0,6.1,17255,Resident Evil Collection,"'Impact Pictures', 'Constantin Film Ltd.'","'United Kingdom', 'United States of America', 'Germany', 'France', 'Canada'","'Horror', 'Action', 'Science Fiction'",3.5526315789473686,1997-07-08 04:49:16,"'martial arts', 'mutant', 'dystopia', 'rescue', 'conspiracy', 'evil corporation', 'zombie', 'based on video game'"
375,0,26230,tt0101591,en,Class of Nuke 'Em High 2: Subhumanoid Meltdown,1.263475,1991-01-01,0,90.0,4.9,263866,Nuke 'Em High Collection,'Troma Entertainment','United States of America',"'Comedy', 'Horror', 'Science Fiction'",3.216867469879518,2005-03-03 05:14:56,'troma'
376,0,27816,tt0103773,en,Basket Case 3,2.452019,1992-02-01,0,90.0,4.8,104716,Basket Case Collection,'Shapiro-Glickenhaus Entertainment','United States of America','Horror',3.5147849462365586,2005-08-11 14:06:14,
377,2500000,27815,tt0099108,en,Basket Case 2,4.052825,1990-03-02,0,90.0,5.6,104716,Basket Case Collection,'Shapiro-Glickenhaus Entertainment','United States of America','Horror',3.9523219814241486,2005-01-01 22:51:57,"'mutant', 'sequel', 'splatter', 'freak'"
378,10000000,1970,tt0391198,en,The Grudge,9.740827,2004-10-22,183474602,92.0,5.8,1974,The Grudge Collection,"'Ghost House Pictures', 'Vertigo Entertainment', 'Senator International', 'Colombia Pictures', 'Fellah Pictures'","'Japan', 'United States of America'","'Horror', 'Mystery', 'Thriller'",2.7163094805666548,1998-07-05 10:05:40,"'male nudity', 'nurse', 'japanese', 'house', 'remake', 'curse', 'old woman', 'catatonia', 'ghost child', 'remake of japanese film'"
379,1200000,176,tt0387564,en,Saw,23.508433,2004-10-01,103911669,103.0,7.2,656,Saw Collection,"'Lions Gate Films', 'Twisted Pictures', 'Evolution Entertainment', 'Saw Productions Inc.'",'United States of America',"'Horror', 'Mystery', 'Crime'",3.847905652704352,1996-05-06 12:08:59,"'shotgun', 'based on short film', 'sadist', 'pistol', 'chained', 'bludgeoning', 'game of death'"
380,100000000,2059,tt0368891,en,National Treasure,18.932203,2004-11-19,347451894,131.0,6.4,52984,National Treasure Collection,"'Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Saturn Films', 'Junction Entertainment'",'United States of America',"'Adventure', 'Action', 'Thriller', 'Mystery'",3.211373126995824,1998-07-15 22:15:35,"'riddle', 'treasure', 'treasure hunt', 'archaeologist', 'archeology\xa0'"
381,110000000,163,tt0349903,en,Ocean's Twelve,11.869347,2004-12-09,362744280,125.0,6.4,304,Ocean's Collection,"'Village Roadshow Pictures', 'Section Eight', 'Jerry Weintraub Productions', 'Warner Bros.', 'WV Films III'",'United States of America',"'Thriller', 'Crime'",3.4321167449325327,1996-03-08 14:17:36,"'sequel', 'fabergé egg', 'dutch eastindian company', 'second', 'part', 'golden egg', 'goon'"
382,0,31374,tt0048579,ja,続宮本武蔵　一乗寺の決闘,2.235644,1955-07-12,0,103.0,7.3,102452,Samurai Collection,'Toho Company','Japan',"'Drama', 'Action', 'Adventure'",3.790178571428572,2009-05-29 23:45:31,'samurai'
383,0,40732,tt0067919,sv,Utvandrarna,2.392021,1971-03-08,0,191.0,6.8,308465,The Emigrants Collection,'Svensk Filmindustri (SF)','Sweden',"'Adventure', 'Drama'",3.4779356768885563,2006-03-25 13:39:27,"'ship', 'sailing ship', 'journey'"
384,0,5725,tt0073768,en,Supervixens,4.363355,1975-04-02,0,106.0,6.4,294834,Vixens Collection,,'United States of America','Comedy',3.287037037037037,2002-10-10 21:18:43,"'female nudity', 'impotence', 'underwear', 'dark humor', 'erotic movie'"
385,0,5651,tt0075376,en,Up!,2.342003,1976-10-01,0,80.0,5.6,294834,Vixens Collection,,'United States of America','Comedy',3.1192052980132448,2002-09-21 19:25:59,"'male nudity', 'female nudity', 'rape', 'sex', 'bondage', 'nudity', 'sexism', 'undercover agent', 'dark comedy', 'sexual humor', 'sex outdoors', 'dildo', 'erotic movie'"
386,3000000,1884,tt0087225,en,The Ewok Adventure,5.056089,1985-02-13,0,96.0,5.9,133830,Star Wars: The Ewok Adventures Collection,"'Lucasfilm', 'Korty Films'",'United States of America',"'Adventure', 'Family', 'Fantasy', 'Science Fiction', 'TV Movie'",3.738647296517221,1998-06-26 13:44:03,"'parent child relationship', 'monster', 'space marine', 'magic', 'fantasy', 'dangerous', 'bravery', 'forest', 'caravan', 'fairy-tale figure', 'space', 'rescue', 'spin off'"
387,0,8868,tt0088748,fr,Astérix et la surprise de César,7.174178,1985-03-06,0,79.0,6.5,94039,Asterix and Obelix (Animation) Collection,"'Dargaud Films', 'Gaumont International', 'Les Productions René Goscinny'",'France',"'Comedy', 'Animation', 'Family', 'Adventure'",2.9473684210526314,2004-10-02 06:10:26,"'rome', 'roman empire', 'hero', 'roman', 'julius caesar'"
388,33000,1483,tt0101420,en,Begotten,2.592052,1990-04-30,0,78.0,5.0,476066,Begotten Collection,'Theatre Of Material','United States of America',"'Fantasy', 'Horror'",3.121554660885723,1997-03-21 09:38:42,"'nihilism', 'razor', 'pregnancy and birth', 'bizarre', 'necrophilia', 'woods', 'surrealism', 'independent film', 'gore', 'experimental film', 'transcendence', 'cult film', 'no dialogue', 'self mutilation', 'desolation', 'mother earth'"
389,0,2061,tt0117407,da,Pusher,6.160414,1996-08-30,0,105.0,6.8,203910,Pusher Collection,'Balboa Entertainment','Denmark',"'Action', 'Crime', 'Drama', 'Thriller'",3.0476190476190474,1998-07-20 10:48:47,"'copenhagen', 'drug dealer', 'police operation', 'drug'"
390,0,74097,tt0118720,en,Bikini Summer III: South Beach Heat,0.07182999999999999,1997-01-01,0,87.0,1.5,362047,Bikini Summer Collection,,,'Comedy',2.9375,2010-02-02 13:07:42,
391,0,1283,tt0120868,es,"Torrente, el brazo tonto de la ley",3.809138,1998-03-13,0,97.0,6.2,2248,Torrente Collection,"'CARTEL S.A.', 'Rocabruno S.A.'",'Spain',"'Comedy', 'Crime'",4.044536602957087,1996-10-26 16:32:58,"'chinese mafia', 'police officer'"
392,0,2487,tt0158714,ja,修羅雪姫,7.2284570000000015,1973-12-01,0,97.0,7.8,149191,Lady Snowblood Collection,'Toho Film (Eiga) Co. Ltd.','Japan',"'Action', 'Drama', 'Thriller'",2.3632478632478637,1999-04-14 23:47:38,"'japan', 'revenge', 'blood bath', 'meiji period'"
393,0,9011,tt0183678,en,The Prophecy 3: The Ascent,7.372901,2000-03-14,0,103.0,5.5,9068,The Prophecy Collection,,'United States of America',"'Fantasy', 'Horror', 'Thriller'",3.695121951219512,2004-11-28 13:26:28,"'angel', 'autopsy', 'car crash', 'fate', 'jumping from a window'"
394,0,2332,tt0183869,fr,Taxi 2,6.411782,2000-03-24,60726164,82.0,6.1,211721,Taxi Collection,"'ARP Sélection', 'TF1 Films Productions'",'France',"'Action', 'Comedy', 'Crime'",2.934466019417476,1998-11-02 22:10:37,"'paris', 'police operation', 'special unit', 'japanese mafia'"
395,0,5458,tt0196267,en,Cruel Intentions 2,4.333637,2000-11-09,0,87.0,4.4,52789,Cruel Intentions Collection,"'Original Film', 'Newmarket Capital Group', 'Columbia TriStar Television'",'United States of America',"'Drama', 'Romance', 'Thriller'",2.3365180467091293,2002-07-05 12:57:20,"'sex', 'private school', 'prequel', 'teenager'"
396,12000000,844,tt0212712,zh,2046,7.1571690000000014,2004-05-20,19271312,129.0,6.9,287016,Wong Kar-Wai's Informal Collection,"'Paradis Films', 'Orly Films', 'Shanghai Film Group Corporation', 'Jet Tone Films'","'Germany', 'Hong Kong', 'China', 'France', 'Italy'","'Fantasy', 'Drama', 'Science Fiction', 'Romance'",3.7569060773480665,1996-08-09 22:31:47,"'free love', 'hotel', 'lovesickness', 'sexuality', 'kung fu', 'android', 'soulmates', 'based on novel', 'hotel room', 'jealousy', ""love of one's life"", 'restart', 'singapur', 'unsociability', 'secret love', 'murder', 'author', 'hong kong', 'break-up', 'illegal prostitution', 'extramarital affair', 'photographic memory'"
397,0,2463,tt0216165,cn,暗戰,4.075709,1999-09-23,0,93.0,7.5,206072,Running Out Of Time Collection,,'Hong Kong',"'Drama', 'Action', 'Thriller', 'Crime'",3.3918578623391165,1999-01-02 18:22:47,"'terminal illness', 'thief', 'revenge', 'murder', 'hong kong'"
398,0,2899,tt0250223,fr,Astérix & Obélix Mission Cléopâtre,11.117405,2002-01-29,111127553,108.0,7.2,2396,Asterix and Obelix Collection,"'Renn Productions', 'Canal Plus', 'La Petite Reine', 'TF1 Films Production', 'Chez Wam', 'Centre National de la Cinématographie (CNC)', 'KC Medien', 'Katharina'","'France', 'Germany'","'Family', 'Fantasy', 'Comedy', 'Adventure'",3.318431911966988,1999-09-27 22:48:03,"'egypt', 'magic', 'palace', 'civil engineer', 'cleopatra', 'galier', 'ancient world'"
