,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
147,70000000,200,tt0120844,en,Star Trek: Insurrection,9.538877000000001,1998-10-12,118000000,103.0,6.3,115570,Star Trek: The Next Generation Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",2.8418079096045203,1996-03-28 15:05:42,"'space opera', 'retribution', 'spacecraft officer', 'exploding ship'"
114,1000000,1366,tt0075148,en,Rocky,14.774066,1976-11-21,117235147,119.0,7.5,1575,Rocky Collection,'United Artists','United States of America','Drama',3.4113541181945086,1996-11-23 18:47:06,"'underdog', 'philadelphia', 'transporter', 'italo-american', 'fight', ""love of one's life"", 'publicity', 'boxer', 'independence', 'boxing match', 'training', 'lovers', 'surprise', 'world champion', 'amateur', 'victory'"
565,35000000,51540,tt1499658,en,Horrible Bosses,9.856955000000001,2011-08-07,117000000,98.0,6.4,280588,Horrible Bosses Collection,"'New Line Cinema', 'Rat Entertainment'",'United States of America',"'Comedy', 'Crime'",3.7012285375962106,2007-03-05 22:44:40,"'conspiracy of murder', 'bad boss', 'employee', 'death of father', 'stakeout', 'duringcreditsstinger'"
250,7200000,681,tt0066995,en,Diamonds Are Forever,12.00491,1971-12-13,116019547,120.0,6.3,645,James Bond Collection,"'United Artists', 'Eon Productions', 'Danjaq'","'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",3.5798319327731094,1996-04-22 08:14:25,"'spy', 'fight', 'secret organization', 'satellite', 'secret agent', 'plastic surgery', 'smuggling', 'murder', 'extortion', 'violence', 'millionaire', 'fingerprints', 'dirt bike', 'casino owner', 'old woman murdered', 'high dive', 'gender disguise', 'aftercreditsstinger', 'master villain'"
364,105000000,2789,tt0296572,en,The Chronicles of Riddick,5.060352,2004-11-06,115772733,119.0,6.3,2794,The Chronicles of Riddick Collection,"'One Race Films', 'Radar Pictures'",'United States of America',"'Action', 'Science Fiction'",2.9041811846689893,1999-08-04 10:38:51,"'prison', 'dystopia', 'matter of life and death', 'outer space', 'intergalactic travel'"
38,57000000,8840,tt0116136,en,DragonHeart,23.636589999999998,1996-05-31,115267375,103.0,6.4,169452,DragonHeart Collection,'Universal Pictures','United States of America','Fantasy',3.21875,2004-08-24 00:15:37,"'magic', 'kingdom', 'despot', 'immortality', 'village', 'forest', 'army', 'horror', 'partner', 'revenge', 'knight', 'battle', 'medieval', 'dragonheart'"
64,27000000,525,tt0080455,en,The Blues Brothers,10.076901,1980-06-17,115229890,133.0,7.5,112636,The Blues Brothers Collection,'Universal Pictures','United States of America',"'Music', 'Comedy', 'Action', 'Crime'",3.3784530386740332,1996-03-01 00:00:00,"'dancing', 'prison', 'chicago', 'country music', 'nun', 'jazz', 'car journey', 'blues', 'nazis', 'music', 'concert', 'music instrument', ""children's home"", 'shopping mall', 'orphanage', 'winnebago', 'church', 'sunglasses', 'parole', 'car chase', 'music band', 'loudspeaker', 'saturday night live', 'wrigley field', 'holiday inn'"
156,113,8856,tt0091326,en,"The Karate Kid, Part II",9.231318,1986-06-18,115103979,113.0,5.9,8580,The Karate Kid Collection,"'Columbia Pictures Corporation', 'Delphi V Productions'",'United States of America',"'Adventure', 'Drama', 'Action', 'Romance', 'Family'",1.8103448275862069,2004-10-14 04:18:07,"'martial arts', 'karate', 'okinawa', 'revanche', 'self esteem'"
2,30250000,8012,tt0113161,en,Get Shorty,12.669608,1995-10-20,115101622,105.0,6.4,91698,Chili Palmer Collection,"'Jersey Films', 'Metro-Goldwyn-Mayer (MGM)'",'United States of America',"'Comedy', 'Thriller', 'Crime'",3.8426966292134823,2004-05-15 16:37:35,"'gambling', 'miami', 'based on novel', 'job', 'murder', 'travel', 'mafia', 'money', 'debt', 'mobster', 'business', 'hollywood', 'gangster', 'crime', 'violence', 'drug', 'producer', 'con'"
335,30000000,6466,tt0329101,en,Freddy vs. Jason,14.015739000000002,2003-08-15,114908830,97.0,5.8,9735,Friday the 13th Collection,"'New Line Cinema', 'Cecchi Gori Group Tiger Cinematografica', 'Avery Pix', 'Sean S. Cunningham Films', 'Crystal Lake Entertainment', 'WTC Productions', 'Yannix Technology Corporation'","'Canada', 'Italy', 'United States of America'",'Horror',3.5605381165919283,2003-06-04 16:07:27,"'murder', 'marijuana', 'teenager', 'bad dream'"
357,9500000,667,tt0062512,en,You Only Live Twice,10.359669,1967-12-06,111584787,117.0,6.5,645,James Bond Collection,'Eon Productions','United Kingdom',"'Action', 'Thriller', 'Adventure'",2.5680447889750218,1996-03-28 11:16:50,"'london england', 'japan', 'england', 'assassination', 'helicopter', 'vulkan', 'assassin', 'asia', 'secret identity', 'nasa', 'island', 'russia', 'missile', 'war ship', 'ninja fighter', 'secret base', 'secret mission', 'secret organization', 'secret intelligence service', 'phantom', 'villain', 'sumo ringer', 'volcano', 'funeral', 'space', 'soldier', 'killer', 'secret service', 'blast'"
441,50000000,834,tt0401855,en,Underworld: Evolution,12.496805,2006-12-01,111340801,106.0,6.4,2326,Underworld Collection,"'Lakeshore Entertainment', 'Screen Gems'",'United States of America',"'Fantasy', 'Action', 'Science Fiction', 'Thriller'",2.6150234741784044,1996-07-25 13:22:50,"'budapest', 'key', 'vampire', 'light', 'werewolf', 'evolution', 'fang vamp'"
398,0,2899,tt0250223,fr,Astérix & Obélix Mission Cléopâtre,11.117405,2002-01-29,111127553,108.0,7.2,2396,Asterix and Obelix Collection,"'Renn Productions', 'Canal Plus', 'La Petite Reine', 'TF1 Films Production', 'Chez Wam', 'Centre National de la Cinématographie (CNC)', 'KC Medien', 'Katharina'","'France', 'Germany'","'Family', 'Fantasy', 'Comedy', 'Adventure'",3.3184319119669885,1999-09-27 22:48:03,"'egypt', 'magic', 'palace', 'civil engineer', 'cleopatra', 'galier', 'ancient world'"
427,50000000,6519,tt0377818,en,The Dukes of Hazzard,9.039467,2005-05-08,110803676,104.0,5.1,332357,The Dukes Of Hazzard Collection,"'Village Roadshow Pictures', 'Gerber Pictures', 'Warner Bros.', 'WV Films III'",'United States of America',"'Action', 'Adventure', 'Comedy'",3.08177570093458,2003-06-30 08:13:20,"'sheriff', 'farm', 'bikini', 'redneck', 'moonshine'"
18,15000000,3049,tt0109040,en,Ace Ventura: Pet Detective,11.247957000000001,1994-04-02,107217396,86.0,6.4,3167,Ace Ventura Collection,"'Warner Bros.', 'Morgan Creek Productions'",'United States of America',"'Comedy', 'Mystery'",3.094650205761317,1999-10-25 02:48:30,"'dolphin', 'mascot', 'private detective', 'pets'"
234,46000000,479,tt0162650,en,Shaft,7.420019,2000-06-15,107196498,99.0,5.5,495,Shaft Collection,"'Paramount Pictures', 'Scott Rudin Productions'","'Germany', 'United States of America'","'Action', 'Adventure', 'Crime', 'Thriller'",2.9248623131392604,1996-03-01 00:00:00,"'corruption', 'black people', 'italo-american', 'brother sister relationship', 'drug dealer', 'revenge', 'murder', 'violence', 'drug', 'police officer', 'xenophobia'"
208,41300000,2069,tt0190138,en,The Whole Nine Yards,12.061521,2000-02-18,106371651,98.0,6.3,103577,The Whole Nine/Ten Yards Collection,"'Franchise Pictures', 'Warner Bros.', 'Morgan Creek Productions', 'Nine Yards Productions', 'Rational Packaging Company', 'Lansdown Films'","'Canada', 'United States of America'","'Comedy', 'Crime'",3.808911739502999,1998-07-19 11:29:25,"'bounty', 'gangster boss', 'montreal', 'gangster', 'dentist', 'hoodlum'"
260,60000000,2043,tt0164334,en,Along Came a Spider,13.214068,2001-06-04,105178561,104.0,6.1,142680,Alex Cross Collection,"'Paramount Pictures', 'AZL Productions KG', 'David Brown Productions', 'MFP Munich Film Partners', 'Phase 1 Productions', 'Revelations Entertainment'","'Canada', 'Germany', 'United States of America'","'Crime', 'Mystery', 'Thriller', 'Action'",3.2795376712328768,1998-07-15 17:49:24,"'psychology', 'police operation', 'police', 'psychologist'"
61,11000000,348,tt0078748,en,Alien,23.37742,1979-05-25,104931801,117.0,7.9,8091,Alien Collection,"'Twentieth Century Fox Film Corporation', 'Brandywine Productions'","'United States of America', 'United Kingdom'","'Horror', 'Action', 'Thriller', 'Science Fiction'",3.6826607226654153,1996-03-01 00:00:00,"'android', 'countdown', 'space marine', 'space suit', 'beheading', 'dystopia', 'biology', 'cowardice', 'spaceship', 'space', 'alien', 'female protagonist', 'outer space', 'parasite', 'h. r. giger', 'xenomorph'"
9,60000000,3512,tt0114781,en,Under Siege 2: Dark Territory,7.490247,1995-07-13,104324083,100.0,5.6,112399,Under Siege Collection,"'Regency Enterprises', 'Warner Bros.', 'Seagal/Nasso Productions', 'Victor Company of Japan (JVC)', 'Cutting Edge Films'",'United States of America',"'Action', 'Thriller'",3.5611729019211324,2000-03-26 03:54:13,"'terrorist', 'pentagon', 'satellite', 'navy seal', 'train'"
239,33000000,8843,tt0209958,en,The Cell,13.234894,2000-08-17,104155843,107.0,6.0,223564,The Cell Collection,"'New Line Cinema', 'Avery Pix', 'Radical Media', 'Katira Productions GmbH & Co. KG', 'Caro-McLeod'","'Germany', 'United States of America'","'Horror', 'Science Fiction', 'Thriller'",2.4285714285714284,2004-08-23 11:18:28,"'drowning', 'therapist', 'virtual reality', 'serial killer', 'psychopathy', 'fbi agent'"
379,1200000,176,tt0387564,en,Saw,23.508433,2004-01-10,103911669,103.0,7.2,656,Saw Collection,"'Lions Gate Films', 'Twisted Pictures', 'Evolution Entertainment', 'Saw Productions Inc.'",'United States of America',"'Horror', 'Mystery', 'Crime'",3.8479056527043523,1996-05-06 12:08:59,"'shotgun', 'based on short film', 'sadist', 'pistol', 'chained', 'bludgeoning', 'game of death'"
22,27000000,8831,tt0111438,en,Timecop,8.907074,1994-09-15,101646581,99.0,5.5,170452,Timecop Collection,"'Universal Pictures', 'Renaissance Pictures', 'Dark Horse Entertainment', 'Largo Entertainment', 'Signature Pictures', 'JVC Entertainment Networks'","'Japan', 'United States of America'","'Thriller', 'Science Fiction', 'Action', 'Crime'",2.8727959697733,2004-08-28 03:21:52,"'martial arts', 'time travel', 'science fiction', 'alternative reality'"
501,24000000,1620,tt0465494,en,Hitman,13.765241,2007-11-21,99965753,89.0,5.9,390096,Hitman Collection,"'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Anka Film', 'EuropaCorp', 'Daybreak Productions', 'Prime Universe Productions'","'France', 'United States of America'","'Action', 'Crime', 'Drama', 'Thriller'",3.3777092675635285,1997-09-28 10:07:17,"'assassin', 'secret identity', 'intelligence', 'soviet union', 'russia', 'celibacy', 'hitman', 'secret society', 'power', 'power takeover', 'adversary', 'government', 'execution', 'violence', 'killer', 'based on video game', 'secret formula'"
352,66000000,1487,tt0167190,en,Hellboy,13.206854000000002,2004-02-04,99318987,122.0,6.5,17235,Hellboy Collection,"'Columbia Pictures', 'Revolution Studios', 'Dark Horse Entertainment', 'Lawrence Gordon Productions', 'Starlite Films'",'United States of America',"'Fantasy', 'Action', 'Science Fiction'",3.130651945320715,1997-03-21 12:46:44,"'black magic', 'fistfight', 'cover-up', 'superhero', 'paranormal phenomena', 'narration from grave', 'demon', 'occult', 'combat photography', 'reanimated corpse', 'duringcreditsstinger'"
215,18000000,106,tt0093773,en,Predator,18.495694,1987-11-06,98235548,107.0,7.3,399,Predator Collection,"'Twentieth Century Fox Film Corporation', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Silver Pictures', 'Amercent Films', 'American Entertainment Partners L.P.'",'United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",3.4028776978417272,1996-04-29 11:41:24,"'central and south america', 'predator', 'alien', 'stalking', 'invisible', 'commando', '3d'"
446,50000000,588,tt0384537,en,Silent Hill,7.9384570000000005,2006-04-21,97607453,125.0,6.3,64748,Silent Hill Collection,"'Silent Hill DCP Inc.', 'Davis-Films', 'TriStar Pictures', 'Konami'","'Canada', 'France', 'Japan', 'United States of America'","'Horror', 'Mystery'",3.687523573200993,1996-03-11 10:08:09,"'monster', 'mother role', 'burning of witches', 'fog', 'suffering', 'darkness', 'sadism', 'supernatural', 'revenge', 'surrealism', 'gore', 'survival', 'good vs evil', 'blood', 'another dimension', 'torture', 'creature', 'violence', 'demon', 'witch burning', 'based on video game', 'dismemberment', 'religious fanatic', 'ghost town', 'sleepwalking'"
225,7000000,682,tt0071807,en,The Man with the Golden Gun,12.127492,1974-01-12,97572000,125.0,6.4,645,James Bond Collection,"'United Artists', 'Eon Productions', 'Danjaq'","'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",3.210144927536232,1996-05-12 11:11:15,"'london england', 'england', 'martial arts', 'assassin', 'exotic island', 'gold', 'hitman', 'secret mission', 'villain', 'bangkok', 'thailand', 'floatplane', 'karate', 'hong kong', 'duel', 'pistol', 'secret service', 'aftercreditsstinger'"
82,27000000,174,tt0102975,en,Star Trek VI: The Undiscovered Country,5.90057,1991-05-12,96900000,113.0,6.7,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",2.4516711833785005,1996-03-12 08:57:56,"'farewell', 'federation', 'starfleet', 'peace conference', 'uss enterprise-a', 'rura penthe', 'court case', 'peace contract', 'plan', 'klingon', 'space opera'"
434,72000000,25,tt0418763,en,Jarhead,9.997032,2005-04-11,96889998,125.0,6.6,285564,Jarhead Collection,"'Universal Pictures', 'Neal Street Productions', 'Red Wagon Entertainment', 'Motion Picture KAPPA Produktionsgesellschaft'","'Germany', 'United States of America'","'Drama', 'War'",3.66751289654332,1996-02-01 19:49:33,"'sniper', 'marine corps', 'saudi arabia', 'petrol', 'golf war', 'u.s. marine'"
84,12000000,154,tt0084726,en,Star Trek II: The Wrath of Khan,7.160236,1982-03-06,96800000,113.0,7.3,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Action', 'Adventure', 'Science Fiction', 'Thriller'",3.795300982800984,1996-03-05 08:19:45,"'uss enterprise', 'genesis', 'asteroid', 'self sacrifice', 'midlife crisis', 'terraforming', 'simulator', 'cadet', 'radiation', 'uss reliant', 'ceti alpha v', 'genetics', 'space opera'"
159,40000000,8224,tt0134273,en,8MM,7.473717999999999,1999-02-26,96618699,123.0,6.1,387618,8MM Collection,"'Columbia Pictures Corporation', 'Hofflund/Polone', 'Global Entertainment Productions GmbH & Company Medien KG'",'United States of America',"'Thriller', 'Crime', 'Mystery'",3.1578947368421053,2005-06-26 18:42:03,"'pornography', 'porn actor', 'loss of daughter', 'child pornography', 'private investigator', 'subculture', 'private detective'"
350,13000000,1954,tt0289879,en,The Butterfly Effect,12.994939,2004-01-22,96060858,113.0,7.3,52749,The Butterfly Effect Collection,"'New Line Cinema', 'FilmEngine', 'Katalyst Films', 'BenderSpink', 'Province of British Columbia Production Services Tax Credit'","'Canada', 'United States of America'","'Science Fiction', 'Thriller'",3.7267862226017647,1998-07-02 21:39:27,"'amnesia', 'chaos theory', 'blackout', 'time travel', 'flashback'"
337,22000000,277,tt0320691,en,Underworld,20.624333,2003-09-19,95708457,121.0,6.6,2326,Underworld Collection,"'Lakeshore Entertainment', 'Laurinfilm', 'Subterranean Productions LLC', 'Subterranean Productions UK Ltd.', 'Underworld Produktions GmbH'","'Germany', 'Hungary', 'United Kingdom', 'United States of America'","'Fantasy', 'Action', 'Thriller'",3.3898244356861333,1996-03-03 14:45:44,"'budapest', 'subway', ""love of one's life"", 'vampire', 'bite', 'descendant', 'hostility', 'shootout', 'werewolf', 'blunt', 'fang vamp'"
417,53000000,4551,tt0377471,en,Be Cool,13.314232999999998,2005-04-03,95226116,118.0,5.4,91698,Chili Palmer Collection,"'Double Feature Films', 'Jersey Films', 'Nina Saxon Film Design', 'Metro-Goldwyn-Mayer (MGM)'",'United States of America',"'Comedy', 'Crime'",1.8571428571428568,2001-07-08 02:07:42,"'baseball bat', 'widow', 'recording contract', 'recording studio', 'russian mafia', 'music business', 'night club', 'pawnshop'"
290,40000000,8007,tt0159273,en,Behind Enemy Lines,11.185625,2001-11-17,91753202,106.0,6.0,98513,Behind Enemy Lines Collection,"'Twentieth Century Fox Film Corporation', 'Davis Entertainment'",'United States of America',"'Action', 'Drama', 'Thriller', 'War'",3.1567164179104483,2004-05-14 14:11:24,"'helicopter', 'war crimes', 'sniper', 'bosnia and herzegovina', 'fighter pilot', 'bosnian war of 1992-1995', 'rescue', 'escape', 'tank', 'atrocity', 'gunfight', 'combat', 'military', 'mine field', 'action hero', 'aircraft carrier', 'reconnaissance', 'mass grave'"
155,8000000,1885,tt0087538,en,The Karate Kid,7.644989999999999,1984-06-22,90815558,126.0,6.9,8580,The Karate Kid Collection,"'Columbia Pictures Corporation', 'Jerry Weintraub Productions', 'Delphi Films'",'United States of America','Drama',3.613041565867605,1998-06-18 17:43:31,"'flat', 'taskmaster', 'karate', 'egg', 'kids and family', 'motorcycle'"
371,26000000,8699,tt0357413,en,Anchorman: The Legend of Ron Burgundy,10.330119999999999,2004-09-07,90574188,94.0,6.7,93791,Anchorman Collection,'Apatow Productions','United States of America','Comedy',3.75,2004-07-12 05:14:53,"'journalism', 'sexism', 'ladder', 'panda', 'tv show in film', 'mustache', 'misogynist', 'newsroom', 'teleprompter', 'gang warfare', 'aftercreditsstinger', 'duringcreditsstinger', 'news spoof'"
240,28000000,1588,tt0204946,en,Bring It On,6.402888,2000-08-25,90449929,98.0,5.8,430186,Bring It On Collection,'Beacon Communications','United States of America','Comedy',2.6973499297329853,1997-07-19 10:23:02,"'cheerleader', 'sport', 'high school', 'teenage girl', 'cheerleading', 'cheering crowd', 'duringcreditsstinger'"
605,3000000,158015,tt2184339,en,The Purge,23.207663,2013-05-31,89328627,86.0,6.0,256322,The Purge Collection,"'Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions', '20th Century Fox Russia'","'France', 'United States of America'","'Science Fiction', 'Horror', 'Thriller'",4.0,2016-05-01 22:08:31,"'dystopia', 'barricade', 'home invasion', 'constitutional convention', 'legalized murder', 'social allegory'"
320,50000000,6038,tt0300471,en,Shanghai Knights,7.469778,2003-06-02,88323487,115.0,6.0,59567,Shanghai Noon Collection,"'Spyglass Entertainment', 'Touchstone Pictures', 'Birnbaum / Barber Productions', 'Jackie Chan Films Limited', 'All Knight Productions'","'Hong Kong', 'United States of America'","'Action', 'Adventure', 'Comedy', 'Western'",3.1764705882352944,2003-01-05 22:11:25,"'london england', 'indian territory', 'emperor', 'revenge', 'murder', 'arrow', 'duringcreditsstinger', 'imperial seal'"
85,18000000,157,tt0088170,en,Star Trek III: The Search for Spock,6.197298,1984-05-31,87000000,105.0,6.4,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",2.7914691943127963,1996-03-02 18:09:18,
270,137000000,2114,tt0173840,en,Final Fantasy: The Spirits Within,10.223851,2001-02-07,85131830,106.0,5.9,140760,Final Fantasy Collection,"'Columbia Pictures', 'Square USA', 'Chris Lee Productions'","'Japan', 'United States of America'","'Adventure', 'Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller'",3.60302337398374,1998-07-23 19:42:21,"'battle assignment', 'dystopia', 'alien', 'downfall', 'scientist', 'based on video game'"
127,5000000,551,tt0069113,en,The Poseidon Adventure,10.341849,1972-01-12,84563118,117.0,7.3,372257,The Poseidon Adventure Collection,"'Twentieth Century Fox Film Corporation', 'Kent Productions'",'United States of America',"'Action', 'Adventure'",3.736994591810456,1996-03-01 00:00:00,"'life and death', 'prostitute', ""new year's eve"", 'sea', 'brother sister relationship', 'wife husband relationship', 'wave', 'shipwreck', 'cruise', 'seaquake', 'ship', 'faith', 'travel', 'disaster', 'capsized ship', 'disaster film', 'disaster movie'"
135,9000000,4978,tt0090633,en,An American Tail,11.928545,1986-11-21,84542002,80.0,6.6,8783,Fievel Collection,"'Universal Pictures', 'Amblin Entertainment'",'United States of America',"'Drama', 'Family', 'Animation', 'Adventure'",3.8109017496635262,2001-12-07 00:54:16,"'new york', 'cat', 'immigration', 'russia', 'mouse', 'american dream', 'jew', 'cossack', 'hanukah', 'pogrom'"
183,3500000,813,tt0080339,en,Airplane!,13.063203,1980-02-07,83453539,88.0,7.1,91663,Airplane Collection,'Paramount Pictures','United States of America','Comedy',2.7673956262425445,1996-07-15 20:15:56,"'chicago', 'alcohol', 'cataclysm', 'guitar', 'medicine', 'taxi driver', 'passenger', 'saxophone', 'stewardess', 'pilot', 'airplane', 'fear of flying', 'air controller', 'landing', 'autopilot', 'kiss', 'spoof', 'los angeles', 'alcohol abuse', 'aftercreditsstinger', 'anarchic comedy'"
72,2280000,756,tt0032455,en,Fantasia,8.03796,1940-11-13,83320000,124.0,7.2,55427,Fantasia Collection,'Walt Disney Pictures','United States of America',"'Animation', 'Family', 'Music'",3.1666666666666665,1996-04-29 10:45:23,"'orchestra', 'classical music', 'musical segments'"
328,5000000,170,tt0289043,en,28 Days Later,17.656951,2002-10-31,82719885,113.0,7.1,1565,28 Days/Weeks Later Collection,"'DNA Films', 'British Film Council'",'United Kingdom',"'Horror', 'Thriller', 'Science Fiction'",3.216995126086035,1996-03-08 14:17:37,"'london england', 'taxi', 'manchester city', 'submachine gun', 'gas station', 'survivor', 'daughter', 'laboratory', 'hospital', 'zombie', 'brutality', 'church', 'violence', 'rage', 'epidemic', 'military', 'virus', 'waking from coma', 'animal research'"
142,30000000,4518,tt0127536,en,Elizabeth,7.566321,1998-09-13,82150642,124.0,7.2,100286,Elizabeth Collection,"'Channel Four Films', 'PolyGram Filmed Entertainment', 'Working Title Films'",'United States of America',"'Drama', 'History'",2.8984238178633976,2001-07-02 11:44:16,"'duke', 'historical figure', 'treason', 'catholic', 'protestant'"
222,6500000,668,tt0064757,en,On Her Majesty's Secret Service,9.356264,1969-12-12,81974493,142.0,6.5,645,James Bond Collection,"'United Artists', 'Eon Productions', 'Danjaq'","'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",4.102416570771002,1996-03-27 15:47:53,"'london england', 'suicide', 'england', 'switzerland', 'secret identity', 'new identity', 'honeymoon', 'secret mission', 'secret organization', 'secret lab', 'villain', 'kilt', 'family history', 'title of nobility', 'snow storm', 'daughter', 'espionage', 'killer', 'british secret service', 'skiing', 'alps', 'aftercreditsstinger'"
440,4800000,1690,tt0450278,en,Hostel,12.093928,2005-06-01,80578934,94.0,5.7,86578,Hostel Collection,"'International Production Company', 'Raw Nerve', 'Lionsgate', 'Next Entertainment', 'Screen Gems', 'Hostel LLC'",'United States of America','Horror',3.0245039085989176,1997-12-01 22:33:21,"'bathroom', 'sex', 'amsterdam', 'europe', 'brothel', 'slovakia', 'backpacker', 'horror', 'gore', 'blood', 'torture', 'business card', 'doberman', 'hostel', 'surgery', 'elite club', 'fingers'"
627,50000000,145220,tt2281587,en,Muppets Most Wanted,7.244956,2014-03-20,80383290,112.0,6.2,256377,The Muppet Collection,"'Buena Vista', 'Disney'",'United States of America',"'Comedy', 'Adventure', 'Crime', 'Family'",1.1666666666666667,2016-01-20 04:21:58,"'musical', 'the muppets'"
491,15000000,2082,tt0373883,en,Halloween,11.607678,2007-08-31,80253908,109.0,5.9,126209,Halloween (Rob Zombie Series) Collection,"'Dimension Films', 'Spectacle Entertainment Group', 'Nightfall Productions'",'United States of America','Horror',2.899906454630496,1998-07-19 23:09:12,"'mask', 'babysitter', 'sadism', 'psychopath', 'escape', 'cowardliness', 'cruelty', 'extreme violence', 'maniac', 'reboot', 'duringcreditsstinger', 'disturbed child', 'michael myers'"
343,12000000,860,tt0086567,en,WarGames,8.321647,1983-03-06,79567667,114.0,7.0,151263,WarGames Collection,"'United Artists', 'Sherwood Productions'",'United States of America',"'Thriller', 'Science Fiction'",3.537275064267352,1996-07-07 06:00:45,"'video game', 'artificial intelligence', 'fbi', 'cold war', 'hacker', 'prosecution', 'norad', 'government', 'computer', 'nuclear threat'"
189,2000000,657,tt0057076,en,From Russia with Love,12.536729,1963-11-10,78898765,115.0,6.9,645,James Bond Collection,"'United Artists', 'Eon Productions', 'Danjaq'",'United Kingdom',"'Action', 'Thriller', 'Adventure'",2.5595238095238093,1996-04-17 10:47:24,"'venice', 'london england', 'terror', 'england', 'assassination', 'spy', 'assassin', 'istanbul', 'russia', 'secret mission', 'secret organization', 'secret intelligence service', 'kgb', 'orient express', 'zagreb', 'gondola', 'phantom', 'villain', 'duringcreditsstinger'"
294,12000000,150,tt0083511,en,48 Hrs.,15.297120999999999,1982-07-12,78868508,96.0,6.5,93295,48 Hrs. Collection,'Paramount Pictures','United States of America',"'Thriller', 'Action', 'Comedy', 'Crime', 'Drama'",3.884030583809391,1996-03-01 08:22:59,"'prison', 'convict', 'tough cop', 'fake fight', 'bowie knife'"
602,20000000,4258,tt0795461,en,Scary Movie 5,14.27281,2013-11-04,78378744,86.0,4.6,4246,Scary Movie Collection,'Dimension Films','United States of America','Comedy',2.52,2001-04-09 10:19:42,"'sequel', 'parody', 'spoof', 'aftercreditsstinger', 'duringcreditsstinger'"
67,6400000,218,tt0088247,en,The Terminator,19.293561999999998,1984-10-26,78371200,108.0,7.4,528,The Terminator Collection,"'Orion Pictures', 'Pacific Western', 'Hemdale Film', 'Cinema 84', 'Euro Film Funding'","'United Kingdom', 'United States of America'","'Action', 'Thriller', 'Science Fiction'",3.2856009070294783,1996-03-05 08:24:43,"'saving the world', 'artificial intelligence', 'rebel', 'cyborg', 'shotgun', 'killer robot', 'sun glasses', 'dystopia', 'car chase', 'laser gun', 'urban setting', 'future war'"
743,10000000,146301,tt2473510,en,Paranormal Activity: The Ghost Dimension,9.185701,2015-10-21,78096553,88.0,5.0,41437,Paranormal Activity Collection,"'Paramount Pictures', 'Blumhouse Productions'",'United States of America',"'Horror', 'Thriller'",3.6818181818181817,2015-11-06 21:50:20,"'terror', 'supernatural', 'sequel', 'demon', 'found footage', 'christmas', '3d'"
212,25000000,1497,tt0103060,en,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,7.9942660000000005,1991-03-22,78000000,88.0,5.8,1582,Teenage Mutant Ninja Turtles (Original) Collection,"'New Line Cinema', 'Golden Harvest Company'","'Hong Kong', 'United States of America'","'Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family'",2.3035714285714284,1997-04-04 08:36:07,"'crime fighter', 'fight', 'mutant', 'turtle', 'ninja', 'reporter', 'new york city'"
171,10500000,796,tt0139134,en,Cruel Intentions,8.181065,1999-05-03,75902208,97.0,6.6,52789,Cruel Intentions Collection,"'Columbia Pictures', 'Cruel Productions', 'Newmarket Capital Group'",'United States of America',"'Drama', 'Romance', 'Thriller'",2.9680851063829787,1996-06-21 16:15:23,"'upper class', 'sexual obsession', 'sex', 'bet', 'sadistic', 'drug abuse', 'brother sister relationship', 'cynic', 'cocaine', 'virgin', 'manipulation', 'seduction', 'love letter', 'private school', 'innocence', 'addiction', 'love', 'psychotherapy'"
468,13000000,1931,tt0775539,en,Stomp the Yard,5.607508,2007-05-16,75511123,114.0,6.1,160727,Stomp the Yard Collection,'Rainforest Films','United States of America',"'Drama', 'Music'",3.9101990049751234,1998-07-03 10:59:04,"'love at first sight', 'loss of brother', 'breakdance', 'daughter'"
497,30000000,4513,tt0389722,en,30 Days of Night,8.764548,2007-10-17,75505973,113.0,6.2,91660,30 Days of Night Collection,"'Columbia Pictures', 'Dark Horse Entertainment', 'Ghost House Pictures', 'HorrorFlix'","'New Zealand', 'United States of America'","'Horror', 'Thriller'",3.0774647887323945,2001-07-01 21:55:34,"'sunrise', 'winter', 'vampire', 'marriage crisis', 'alaska', 'based on graphic novel', 'blizzard', 'blood lust', 'polar night'"
